precio_venta,area,habitaciones,banos,administracion,parqueaderos,sector,estrato,antiguedad,latitud,longitud,estado,alarma,ascensor,conjunto_cerrado,gimnasio,piscina,zona_de_bbq,area_terraza,numero_piso,numero_closets
390000000.0,43.0,1.0,2.0,250000.0,1.0,CENTRO INTERNACIONAL,4.0,ENTRE 0 Y 5 ANOS,4.61923,-74.06663,USADO,0,1,0,0,0,0,,16.0,
420000000.0,90.0,2.0,2.0,790000.0,1.0,COUNTRY,5.0,MAS DE 20 ANOS,4.708939,-74.030304,USADO,0,1,0,0,0,0,,5.0,
495000000.0,83.5,3.0,3.0,537000.0,2.0,CEDRITOS,4.0,MAS DE 20 ANOS,4.7223063,-74.03072,USADO,0,1,0,0,0,0,,3.0,
299000000.0,57.0,2.0,2.0,557000.0,1.0,COUNTRY,4.0,ENTRE 0 Y 5 ANOS,4.705557,-74.02842,USADO,0,1,1,0,0,1,1.0,4.0,2.0
340000000.0,145.0,3.0,3.0,,0.0,CHAPINERO,3.0,MAS DE 20 ANOS,4.6513567,-74.07254,USADO,0,0,0,0,0,0,7.0,4.0,2.0
286000000.0,58.0,3.0,2.0,206000.0,1.0,170 Y ALREDORES,3.0,ENTRE 10 Y 20 ANOS,4.7672609999999995,-74.050995,USADO,0,0,1,0,0,0,2.0,4.0,3.0
383000000.0,77.0,3.0,2.0,305000.0,1.0,ORQUIDEAS,4.0,ENTRE 10 Y 20 ANOS,4.756117,-74.038315,USADO,0,1,1,0,0,0,3.0,5.0,
112000000.0,34.0,2.0,1.0,10000.0,0.0,KENNEDY,2.0,ENTRE 10 Y 20 ANOS,4.64821,-74.16969,USADO,0,0,1,0,0,0,,2.0,
124000000.0,31.0,2.0,1.0,10000.0,0.0,KENNEDY,2.0,ENTRE 10 Y 20 ANOS,4.632489,-74.1709,USADO,0,0,1,0,0,0,,3.0,
159900000.0,42.0,2.0,1.0,10000.0,0.0,KENNEDY,2.0,MAS DE 20 ANOS,4.6317124,-74.16936,USADO,0,0,1,0,0,0,,1.0,
135000000.0,42.0,3.0,1.0,10000.0,0.0,KENNEDY,2.0,ENTRE 10 Y 20 ANOS,4.646875,-74.17129,USADO,0,0,1,0,0,0,,5.0,
318055647.0,78.0,3.0,2.0,10000.0,1.0,KENNEDY,3.0,ENTRE 5 Y 10 ANOS,4.6529474,-74.155334,USADO,0,0,1,0,0,0,,8.0,
3000000000.0,271.0,3.0,4.0,,3.0,CHICO,6.0,ENTRE 5 Y 10 ANOS,4.6621532,-74.0497,USADO,0,0,1,1,0,0,,3.0,
1250000000.0,138.0,3.0,3.0,870000.0,3.0,CHICO,6.0,ENTRE 10 Y 20 ANOS,4.666354,-74.045166,USADO,1,1,1,1,0,1,10.0,9.0,4.0
450000000.0,115.0,3.0,2.0,464000.0,1.0,NICOLAS DE FEDERMAN,4.0,MAS DE 20 ANOS,4.645169,-74.07917,USADO,0,1,1,0,0,0,,4.0,3.0
225000000.0,27.0,1.0,1.0,160000.0,0.0,LA SOLEDAD,3.0,ENTRE 0 Y 5 ANOS,4.635891,-74.06822,USADO,0,1,0,0,0,0,,6.0,
400000000.0,77.0,3.0,2.0,200000.0,1.0,KENNEDY,3.0,ENTRE 5 Y 10 ANOS,4.6512403,-74.15334,USADO,0,1,0,0,1,0,,10.0,
290000000.0,63.0,3.0,2.0,250000.0,1.0,COLINA Y ALREDEDORES,4.0,ENTRE 10 Y 20 ANOS,4.7469616,-74.063194,USADO,0,1,0,0,0,0,,1.0,
1040000000.0,140.0,3.0,4.0,850000.0,2.0,SANTA BARBARA,6.0,REMODELADO,4.7027516,-74.03937,USADO,0,1,0,0,0,0,,2.0,
1650000000.0,230.0,3.0,3.0,1700000.0,2.0,CHICO,6.0,MAS DE 20 ANOS,4.661782,-74.04697,USADO,0,1,0,0,0,0,,10.0,
535000000.0,90.0,3.0,2.0,100000.0,3.0,NICOLAS DE FEDERMAN,4.0,MAS DE 20 ANOS,4.647014,-74.081116,USADO,0,0,0,0,0,0,,1.0,
320000000.0,68.0,3.0,2.0,240000.0,1.0,KENNEDY,4.0,ENTRE 5 Y 10 ANOS,4.6525607,-74.155464,USADO,0,0,0,1,0,0,,10.0,
242000000.0,52.5,3.0,1.0,158000.0,0.0,COLINA Y ALREDEDORES,4.0,ENTRE 10 Y 20 ANOS,4.7395005,-74.062904,USADO,0,0,0,0,0,0,,6.0,
335000000.0,53.0,2.0,1.0,264000.0,0.0,CHAPINERO ALTO,4.0,MAS DE 20 ANOS,4.63222,-74.06477,USADO,0,0,0,0,0,0,,3.0,
700000000.0,100.0,3.0,2.0,900000.0,1.0,CHICO,6.0,MAS DE 20 ANOS,4.666114,-74.05249,USADO,0,1,0,0,0,0,,4.0,
450000000.0,110.0,3.0,2.0,400000.0,1.0,NICOLAS DE FEDERMAN,4.0,ENTRE 10 Y 20 ANOS,4.651559,-74.08027,USADO,0,0,1,0,0,1,,4.0,3.0
820000000.0,170.0,4.0,4.0,1300000.0,2.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.6943445,-74.035805,USADO,0,1,1,0,0,1,3.0,5.0,4.0
380000000.0,69.0,3.0,2.0,250000.0,1.0,KENNEDY,3.0,ENTRE 0 Y 5 ANOS,4.645692,-74.154434,USADO,0,1,1,1,1,1,,12.0,
660000000.0,75.0,2.0,2.0,260000.0,1.0,NIZA ALHAMBRA,5.0,ENTRE 0 Y 5 ANOS,4.7057686,-74.069786,USADO,0,0,1,0,0,0,,5.0,2.0
1142000000.0,144.0,2.0,3.0,691000.0,2.0,SANTA BARBARA,6.0,ENTRE 5 Y 10 ANOS,4.6998606,-74.03987,USADO,0,1,0,1,0,1,10.0,4.0,
780000000.0,116.0,4.0,4.0,540000.0,2.0,SALITRE MODELIA,4.0,MAS DE 20 ANOS,4.6531367,-74.10881,USADO,0,1,1,0,0,0,,303.0,4.0
179000000.0,52.0,3.0,2.0,130000.0,0.0,KENNEDY,2.0,ENTRE 5 Y 10 ANOS,4.6466928,-74.15655,USADO,0,0,1,0,0,0,,3.0,3.0
2500000000.0,382.0,5.0,5.0,1229000.0,4.0,COUNTRY,6.0,ENTRE 5 Y 10 ANOS,4.7100067,-74.02735,USADO,1,1,1,1,1,1,65.0,7.0,4.0
580000000.0,90.0,3.0,2.0,400000.0,1.0,SALITRE MODELIA,4.0,ENTRE 10 Y 20 ANOS,4.6531367,-74.10881,USADO,0,1,1,0,0,0,,5.0,3.0
620000000.0,95.0,3.0,3.0,390000.0,1.0,SALITRE MODELIA,4.0,MAS DE 20 ANOS,4.6531367,-74.10881,USADO,0,1,1,0,0,0,,2.0,3.0
1450000000.0,270.0,3.0,5.0,,2.0,CHICO,6.0,MAS DE 20 ANOS,4.6544447,-74.055176,USADO,0,1,1,0,0,0,40.0,7.0,4.0
380000000.0,65.0,3.0,2.0,235000.0,1.0,CASTILLA MARSELLA,3.0,ENTRE 5 Y 10 ANOS,4.6489882,-74.144196,USADO,0,1,1,1,1,1,3.0,6.0,3.0
190700000.0,43.0,2.0,1.0,94000.0,0.0,ORQUIDEAS,3.0,ENTRE 10 Y 20 ANOS,4.758502,-74.03577,USADO,0,0,1,0,0,1,,5.0,2.0
1450000000.0,220.0,3.0,3.0,1295000.0,2.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.700372,-74.0277,USADO,0,1,1,1,0,0,,6.0,
369000000.0,49.0,1.0,2.0,300000.0,1.0,CHAPINERO ALTO,4.0,ENTRE 0 Y 5 ANOS,4.6371903,-74.06152,USADO,0,1,1,1,0,1,3.0,3.0,2.0
2300000000.0,302.0,3.0,5.0,1200000.0,3.0,CHICO,6.0,MAS DE 20 ANOS,4.6510744,-74.04923,USADO,0,1,0,0,0,0,,8.0,4.0
620000000.0,58.0,1.0,2.0,,1.0,CHICO,6.0,ENTRE 10 Y 20 ANOS,4.6764846,-74.05443,USADO,0,1,0,0,0,0,3.0,4.0,1.0
2350000000.0,350.0,4.0,5.0,2950000.0,4.0,CEDRITOS,6.0,MAS DE 20 ANOS,4.717009,-74.02413,USADO,0,1,1,1,0,1,10.0,3.0,4.0
3650000000.0,400.0,3.0,5.0,4279000.0,3.0,CHICO,6.0,MAS DE 20 ANOS,4.654565,-74.04895,USADO,0,1,1,0,0,0,2.0,5.0,4.0
530000000.0,123.0,4.0,3.0,10000.0,1.0,LA SOLEDAD,4.0,MAS DE 20 ANOS,4.632985,-74.079185,USADO,0,0,0,0,0,0,,1.0,
490000000.0,102.2,4.0,3.0,,1.0,CASTILLA MARSELLA,3.0,ENTRE 10 Y 20 ANOS,4.632,-74.13,USADO,0,0,0,0,0,0,,,
1600000000.0,174.0,3.0,3.0,1248000.0,2.0,CHICO,6.0,REMODELADO,4.65783,-74.0504,USADO,0,0,0,0,0,0,,,
550000000.0,120.0,3.0,2.0,,1.0,LA SOLEDAD,4.0,MAS DE 20 ANOS,4.623,-74.075,USADO,0,0,0,0,0,0,,,
175000000.0,41.74,2.0,1.0,,0.0,KENNEDY,2.0,MAS DE 20 ANOS,4.626,-74.146,USADO,0,0,0,0,0,0,,,
1070000000.0,197.0,3.0,4.0,892000.0,2.0,CHICO,6.0,MAS DE 20 ANOS,4.6757774,-74.052475,USADO,0,0,0,0,0,0,,1.0,
440000000.0,71.0,2.0,2.0,,2.0,CEDRITOS,4.0,ENTRE 5 Y 10 ANOS,4.72,-74.034,USADO,0,0,0,0,0,0,,,
3450000000.0,345.0,3.0,4.0,3200000.0,3.0,COUNTRY,6.0,MAS DE 20 ANOS,4.7151704,-74.02797,USADO,0,0,0,0,0,0,,1.0,
230000000.0,50.0,2.0,2.0,,0.0,TIMIZA LA ALQUERIA,2.0,ENTRE 10 Y 20 ANOS,4.601,-74.137,USADO,0,0,0,0,0,0,,,
940000000.0,122.0,3.0,3.0,902000.0,2.0,SANTA BARBARA,5.0,ENTRE 10 Y 20 ANOS,4.689202,-74.050125,USADO,0,0,0,0,0,0,,3.0,
730000000.0,108.1,3.0,3.0,,2.0,COUNTRY,5.0,ENTRE 5 Y 10 ANOS,4.72,-74.049,USADO,0,0,0,0,0,0,,,
370000000.0,83.35,3.0,2.0,,1.0,CEDRITOS,4.0,MAS DE 20 ANOS,4.73,-74.043,USADO,0,0,0,0,0,0,,,
400000000.0,103.9,3.0,2.0,,2.0,CEDRITOS,4.0,MAS DE 20 ANOS,4.727,-74.049,USADO,0,0,0,0,0,0,,,
625000000.0,96.81,3.0,3.0,,2.0,COUNTRY,5.0,ENTRE 0 Y 5 ANOS,4.723,-74.048,USADO,0,0,0,0,0,0,,,
170000000.0,49.0,3.0,1.0,100000.0,0.0,CASTILLA MARSELLA,2.0,ENTRE 10 Y 20 ANOS,4.653962,-74.13697,USADO,0,0,1,0,0,0,,,
390000000.0,81.37,4.0,2.0,,0.0,CENTRO Y ZONA COLONIAL,3.0,MAS DE 20 ANOS,4.605,-74.072,USADO,0,0,0,0,0,0,,,
198000000.0,46.54,3.0,1.0,,0.0,BOSA SOACHA,2.0,ENTRE 0 Y 5 ANOS,4.635,-74.188,USADO,0,0,0,0,0,0,,,
180000000.0,39.0,2.0,1.0,,0.0,PUENTE ARANDA,3.0,ENTRE 0 Y 5 ANOS,4.609,-74.105,USADO,0,0,0,0,0,0,,,
1850000000.0,300.0,4.0,5.0,2500000.0,4.0,SANTA BARBARA,3.0,MAS DE 20 ANOS,4.703872,-74.032875,USADO,0,1,0,0,0,0,,,
861000000.0,78.0,3.0,2.0,,1.0,OTROS,4.0,PARA ESTRENAR,4.6489267,-74.115005,NUEVO,0,1,0,1,0,0,,,
694650000.0,62.35,2.0,2.0,,1.0,OTROS,4.0,SOBRE PLANOS,4.6446753,-74.056625,NUEVO,0,1,1,1,0,1,,,
775000000.0,70.19,2.0,3.0,,1.0,OTROS,5.0,SOBRE PLANOS,4.719493,-74.0449,NUEVO,0,1,1,1,0,1,,,
218000000.0,21.51,1.0,1.0,,0.0,OTROS,5.0,SOBRE PLANOS,4.719493,-74.0449,NUEVO,0,1,1,1,0,1,,,
600000000.0,94.0,3.0,3.0,472000.0,1.0,SALITRE MODELIA,4.0,MAS DE 20 ANOS,4.6551523,-74.10843,USADO,0,0,0,1,0,0,,1.0,
615000000.0,60.0,2.0,2.0,384000.0,1.0,CENTRO NARINO,4.0,ENTRE 0 Y 5 ANOS,4.625697,-74.08572,USADO,0,1,0,1,0,0,,13.0,
280000000.0,73.78,3.0,2.0,311000.0,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,4.0,MAS DE 20 ANOS,4.7488136,-74.0882,USADO,0,0,1,0,0,0,,5.0,4.0
303500000.0,52.0,3.0,2.0,237442.0,1.0,FONTIBON TINTAL,4.0,ENTRE 10 Y 20 ANOS,4.6666684,-74.136116,USADO,0,1,1,0,0,1,,3.0,
349000000.0,89.0,3.0,3.0,320000.0,1.0,COLINA Y ALREDEDORES,3.0,MAS DE 20 ANOS,4.7193046,-74.05367,USADO,0,0,0,0,0,0,,3.0,3.0
3000000000.0,216.0,3.0,4.0,1200000.0,4.0,CHICO,6.0,ENTRE 0 Y 5 ANOS,4.6746335,-74.056465,USADO,1,1,0,0,0,0,15.0,7.0,4.0
800000000.0,138.0,3.0,3.0,1120000.0,2.0,CHICO,6.0,MAS DE 20 ANOS,4.653214,-74.052444,USADO,0,1,0,0,0,0,1.0,3.0,3.0
550000000.0,124.0,2.0,3.0,660000.0,1.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.6972404,-74.042755,USADO,0,1,0,0,0,0,,2.0,2.0
540000000.0,87.0,2.0,3.0,277000.0,2.0,COLINA Y ALREDEDORES,5.0,REMODELADO,4.7408557,-74.05616,USADO,0,1,1,1,1,1,1.0,3.0,3.0
380000000.0,59.0,2.0,2.0,394000.0,1.0,COLINA Y ALREDEDORES,4.0,MAS DE 20 ANOS,4.722358,-74.060715,USADO,0,1,1,1,0,0,,2.0,
156500000.0,35.0,2.0,1.0,160000.0,0.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3.0,ENTRE 10 Y 20 ANOS,4.76377,-74.09871,USADO,0,0,1,0,0,0,,4.0,
1350000000.0,208.0,4.0,5.0,1300000.0,4.0,COUNTRY,6.0,MAS DE 20 ANOS,4.707289,-74.03409,USADO,0,1,0,1,0,1,,5.0,
200000000.0,40.0,2.0,1.0,135000.0,0.0,TIMIZA LA ALQUERIA,3.0,ENTRE 0 Y 5 ANOS,4.610955,-74.160095,USADO,0,1,1,1,0,1,,22.0,2.0
263100000.0,53.0,3.0,2.0,278000.0,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3.0,MAS DE 20 ANOS,4.7161217,-74.088875,USADO,0,0,1,0,0,0,,5.0,
1095000000.0,116.89,3.0,3.0,505000.0,2.0,NIZA ALHAMBRA,5.0,ENTRE 5 Y 10 ANOS,4.705566,-74.06805,USADO,0,1,1,1,1,0,,20.0,
900000000.0,209.57,4.0,4.0,1200000.0,2.0,CHICO,5.0,MAS DE 20 ANOS,4.6757913,-74.051346,USADO,0,1,0,0,0,0,,3.0,
1650000000.0,168.7,4.0,3.0,1677000.0,2.0,CHICO,5.0,MAS DE 20 ANOS,4.656281,-74.047386,USADO,1,1,1,1,0,0,,6.0,
2800000000.0,223.89,3.0,4.0,891000.0,4.0,CHICO,6.0,ENTRE 5 Y 10 ANOS,4.678,-74.043,USADO,0,1,0,1,0,0,1.0,,
1980000000.0,250.0,3.0,5.0,2300000.0,4.0,COUNTRY,6.0,MAS DE 20 ANOS,4.7095003,-74.02691,USADO,0,1,1,0,0,0,12.0,3.0,4.0
1270000000.0,187.0,3.0,5.0,870000.0,3.0,COUNTRY,5.0,ENTRE 10 Y 20 ANOS,4.7202187,-74.04874,USADO,0,0,1,0,0,0,,5.0,
3350000000.0,217.85,3.0,4.0,1000000.0,3.0,CHICO,6.0,ENTRE 0 Y 5 ANOS,4.6646514,-74.05001,USADO,0,1,1,1,1,1,12.0,5.0,3.0
3850000000.0,328.0,2.0,5.0,2900000.0,4.0,CHICO,6.0,ENTRE 10 Y 20 ANOS,4.6635838,-74.0503,USADO,0,0,1,0,0,0,,6.0,
2000000000.0,390.0,4.0,5.0,2000000000.0,4.0,SANTA BARBARA,6.0,ENTRE 10 Y 20 ANOS,4.6915445,-74.04843,USADO,0,1,0,0,0,0,10.0,1.0,
2500000000.0,360.0,5.0,5.0,,4.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,6.0,ENTRE 10 Y 20 ANOS,4.737116,-74.077675,USADO,0,0,0,0,0,0,50.0,7.0,
860000000.0,164.0,3.0,3.0,854000.0,2.0,RAFAEL URIBE URIBE TUNJUELITO,6.0,MAS DE 20 ANOS,4.571082,-74.12069,USADO,0,0,1,0,0,0,,4.0,
395000000.0,83.38,3.0,2.0,60000.0,1.0,CEDRITOS,4.0,MAS DE 20 ANOS,4.7376137,-74.040825,USADO,0,0,0,0,0,0,,,
595000000.0,89.0,1.0,1.0,425000.0,2.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.691647,-74.05564,USADO,0,0,1,0,0,0,,6.0,
380000000.0,83.81,2.0,2.0,350000.0,1.0,COUNTRY,5.0,ENTRE 10 Y 20 ANOS,4.720675,-74.04512,USADO,0,1,0,0,0,0,,1.0,
700000000.0,124.0,3.0,3.0,550000.0,2.0,NIZA ALHAMBRA,5.0,MAS DE 20 ANOS,4.7045034999999995,-74.057236,USADO,0,1,0,0,0,0,16.0,5.0,
2600000000.0,320.0,3.0,5.0,2400000.0,4.0,CHICO,6.0,MAS DE 20 ANOS,4.666463,-74.04891,USADO,0,0,0,0,0,0,,,
310000000.0,71.0,3.0,2.0,175000.0,1.0,COLINA Y ALREDEDORES,3.0,MAS DE 20 ANOS,4.7207930000000005,-74.07477,USADO,0,0,1,0,0,0,,5.0,
460000000.0,107.5,4.0,3.0,300000.0,1.0,CHAPINERO ALTO,4.0,MAS DE 20 ANOS,4.6323814,-74.06616,USADO,0,0,0,0,0,0,,4.0,
2400000000.0,211.0,4.0,5.0,1800000.0,4.0,CHICO,6.0,ENTRE 5 Y 10 ANOS,4.6780972,-74.043076,USADO,0,1,0,0,0,0,120.0,8.0,4.0
3200000000.0,392.0,4.0,5.0,,3.0,COUNTRY,6.0,MAS DE 20 ANOS,4.716857,-74.027855,USADO,0,0,1,0,0,0,,3.0,
420000000.0,77.0,3.0,2.0,330000.0,1.0,CENTRO Y ZONA COLONIAL,2.0,ENTRE 5 Y 10 ANOS,4.591079,-74.07943,USADO,0,0,1,0,0,0,,2.0,
1300000000.0,103.0,3.0,3.0,800000.0,2.0,SANTA BARBARA,6.0,ENTRE 0 Y 5 ANOS,4.6920233,-74.04197,USADO,0,1,0,1,0,1,33.0,7.0,
2300000000.0,248.0,3.0,5.0,3500000.0,3.0,CHICO,6.0,REMODELADO,4.6761622,-74.04414,USADO,0,1,0,0,0,0,8.0,3.0,2.0
599000000.0,79.0,2.0,3.0,500000.0,2.0,COUNTRY,4.0,ENTRE 0 Y 5 ANOS,4.7190886,-74.037926,USADO,0,1,1,1,0,1,3.0,2.0,
1800000000.0,170.0,2.0,4.0,1300000.0,2.0,SANTA BARBARA,6.0,ENTRE 10 Y 20 ANOS,4.690428,-74.05097,USADO,0,0,1,0,0,0,,6.0,
1077000000.0,98.11,3.0,3.0,,1.0,OTROS,5.0,EN CONSTRUCCION,4.733964,-74.062614,NUEVO,0,1,0,1,1,0,,,
699650000.0,62.35,2.0,2.0,,1.0,OTROS,4.0,SOBRE PLANOS,4.6446753,-74.056625,NUEVO,0,1,1,1,0,1,,,
344410000.0,33.0,1.0,1.0,,0.0,OTROS,4.0,EN CONSTRUCCION,4.6806064,-74.06134,NUEVO,0,1,0,1,0,1,,,
211575000.0,41.68,2.0,1.0,,0.0,OTROS,3.0,EN CONSTRUCCION,4.6890154,-74.16353,NUEVO,0,1,1,1,0,1,,,
240000000.0,56.0,3.0,2.0,180000.0,1.0,FONTIBON TINTAL,3.0,MAS DE 20 ANOS,4.6686554000000005,-74.137665,USADO,0,0,0,0,0,0,,1.0,
310000000.0,71.0,3.0,2.0,255000.0,1.0,FONTIBON TINTAL,4.0,MAS DE 20 ANOS,4.6656523,-74.13487,USADO,0,1,0,0,0,0,,4.0,
384000000.0,72.0,3.0,2.0,357000.0,1.0,KENNEDY,4.0,ENTRE 0 Y 5 ANOS,4.625591,-74.12399,USADO,0,1,0,0,1,0,,9.0,
351900000.0,59.0,3.0,2.0,191000.0,1.0,CHAPINERO ALTO,4.0,ENTRE 0 Y 5 ANOS,4.622681,-74.064835,USADO,0,1,1,1,0,1,,10.0,3.0
480000000.0,82.0,4.0,2.0,240000.0,1.0,NICOLAS DE FEDERMAN,4.0,ENTRE 10 Y 20 ANOS,4.644864,-74.085815,USADO,0,1,1,1,0,1,,4.0,3.0
850000000.0,164.0,3.0,3.0,943000.0,2.0,SANTA BARBARA,5.0,MAS DE 20 ANOS,4.7021365,-74.04812,USADO,0,1,1,0,0,0,40.0,4.0,3.0
260000000.0,60.0,3.0,2.0,269000.0,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3.0,ENTRE 10 Y 20 ANOS,4.752418,-74.09828,USADO,0,1,1,0,0,0,20.0,14.0,3.0
670000000.0,107.0,3.0,3.0,880000.0,2.0,SANTA BARBARA,5.0,MAS DE 20 ANOS,4.7041163,-74.050255,USADO,0,1,0,0,0,0,35.0,2.0,
1150000000.0,130.0,3.0,3.0,640000.0,2.0,SALITRE MODELIA,5.0,ENTRE 10 Y 20 ANOS,4.6414547,-74.10505,USADO,1,1,1,1,0,1,10.0,11.0,3.0
750000000.0,121.73,3.0,2.0,900000.0,1.0,CHICO,6.0,REMODELADO,4.664033,-74.046974,USADO,1,1,1,0,0,1,,3.0,3.0
250000000.0,61.0,3.0,2.0,210000.0,1.0,COLINA Y ALREDEDORES,3.0,MAS DE 20 ANOS,4.7518787,-74.05111,USADO,0,1,1,0,0,0,,4.0,3.0
1300000000.0,205.0,3.0,4.0,1680000.0,3.0,SANTA BARBARA,5.0,ENTRE 5 Y 10 ANOS,4.6877265,-74.04424,USADO,0,1,1,0,0,0,60.0,5.0,4.0
355000000.0,59.0,2.0,2.0,400000.0,1.0,COLINA Y ALREDEDORES,3.0,ENTRE 0 Y 5 ANOS,4.715952,-74.06529,USADO,1,1,1,1,0,1,2.0,5.0,2.0
225000000.0,56.0,2.0,1.0,247000.0,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,4.0,MAS DE 20 ANOS,4.7419987,-74.088684,USADO,0,1,0,0,0,0,,1.0,
475000000.0,68.0,2.0,2.0,450000.0,1.0,,3.0,ENTRE 0 Y 5 ANOS,4.6736889999999995,-74.14367,USADO,0,0,0,0,0,0,,5.0,
335000000.0,65.0,3.0,2.0,286000.0,1.0,ENGATIVA,3.0,ENTRE 5 Y 10 ANOS,4.6972000000000005,-74.10646,USADO,0,1,0,0,0,0,,,
365000000.0,70.0,3.0,2.0,236000.0,1.0,COLINA Y ALREDEDORES,4.0,ENTRE 5 Y 10 ANOS,4.750519,-74.063255,USADO,0,0,1,0,0,1,3.0,6.0,3.0
370000000.0,80.0,3.0,2.0,212000.0,1.0,COLINA Y ALREDEDORES,5.0,MAS DE 20 ANOS,4.7227035,-74.06538,USADO,0,0,1,0,0,1,,6.0,3.0
1500000000.0,147.0,3.0,4.0,500000.0,2.0,SANTA BARBARA,5.0,ENTRE 0 Y 5 ANOS,4.700838,-74.028946,USADO,1,1,1,1,1,1,40.0,17.0,4.0
470000000.0,80.0,2.0,3.0,782000.0,1.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.6891646,-74.05326,USADO,0,1,0,0,0,0,,3.0,
180000000.0,53.0,3.0,2.0,87200.0,0.0,KENNEDY,2.0,REMODELADO,4.6787600000000005,-74.13578,USADO,0,1,0,0,0,0,,,
630000000.0,113.0,3.0,3.0,800000.0,2.0,CEDRITOS,4.0,ENTRE 10 Y 20 ANOS,4.7222815,-74.027985,USADO,0,1,0,0,0,0,4.0,4.0,
690000000.0,98.63,3.0,4.0,765900.0,2.0,NIZA ALHAMBRA,5.0,ENTRE 5 Y 10 ANOS,4.6956644,-74.05728,USADO,0,1,0,0,0,0,,3.0,
422000000.0,65.0,1.0,2.0,479000.0,1.0,NIZA ALHAMBRA,5.0,ENTRE 0 Y 5 ANOS,4.6943903,-74.06252,USADO,0,1,1,0,0,1,10.0,3.0,1.0
1250000000.0,223.0,4.0,5.0,1421000.0,3.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,6.0,ENTRE 10 Y 20 ANOS,4.7212367,-74.0902,USADO,0,0,1,1,0,0,,2.0,
1200000000.0,195.0,3.0,2.0,910000.0,2.0,SANTA BARBARA,6.0,ENTRE 10 Y 20 ANOS,4.6907363,-74.05269,USADO,0,0,0,0,0,0,,3.0,
1300000000.0,240.0,3.0,3.0,1100000.0,2.0,COLINA Y ALREDEDORES,5.0,MAS DE 20 ANOS,4.728029,-74.0745,USADO,0,0,1,0,0,0,,5.0,
445000000.0,98.0,3.0,3.0,200000.0,1.0,KENNEDY,3.0,ENTRE 0 Y 5 ANOS,4.6412296,-74.15768,USADO,0,1,1,1,0,1,7.74,6.0,3.0
390000000.0,60.0,3.0,2.0,150000.0,2.0,CASTILLA MARSELLA,4.0,ENTRE 10 Y 20 ANOS,4.642364,-74.12597,USADO,0,0,1,0,0,0,,4.0,3.0
445000000.0,98.0,3.0,2.0,596200.0,2.0,COUNTRY,5.0,ENTRE 10 Y 20 ANOS,4.7225485,-74.04597,USADO,0,1,1,0,0,1,,3.0,
1400000000.0,126.0,4.0,4.0,550000.0,2.0,SALITRE MODELIA,4.0,ENTRE 10 Y 20 ANOS,4.6500473,-74.11139,USADO,0,1,1,1,1,1,50.0,10.0,4.0
1800000000.0,178.0,3.0,4.0,1300000.0,2.0,CHICO,6.0,ENTRE 5 Y 10 ANOS,4.675691,-74.05169,USADO,1,1,1,1,0,1,6.0,6.0,4.0
950000000.0,133.0,3.0,3.0,475000.0,2.0,NIZA ALHAMBRA,5.0,ENTRE 10 Y 20 ANOS,4.705566,-74.06805,USADO,0,0,1,1,1,0,6.0,15.0,
535000000.0,83.0,3.0,2.0,350000.0,2.0,FONTIBON TINTAL,4.0,ENTRE 5 Y 10 ANOS,4.6631526999999995,-74.13496,USADO,0,1,1,0,0,1,20.0,1.0,
520000000.0,83.0,2.0,3.0,690000.0,1.0,NIZA ALHAMBRA,5.0,ENTRE 5 Y 10 ANOS,4.694813,-74.063156,USADO,0,0,0,0,0,0,10.0,2.0,
600000000.0,122.0,2.0,3.0,850000.0,2.0,NIZA ALHAMBRA,5.0,ENTRE 10 Y 20 ANOS,4.702941,-74.055786,USADO,0,1,1,0,0,0,,3.0,2.0
450000000.0,84.0,3.0,2.0,350000.0,1.0,ORQUIDEAS,4.0,ENTRE 5 Y 10 ANOS,4.7552485,-74.0377,USADO,0,0,1,1,0,1,3.0,14.0,
2100000000.0,250.0,3.0,3.0,,1.0,CHICO,5.0,ENTRE 5 Y 10 ANOS,4.673153,-74.05905,USADO,0,1,1,0,0,0,,1.0,
470000000.0,82.0,3.0,2.0,370000.0,1.0,COLINA Y ALREDEDORES,4.0,ENTRE 10 Y 20 ANOS,4.7396864999999995,-74.059494,USADO,0,1,1,1,1,0,5.0,2.0,4.0
480000000.0,62.0,1.0,2.0,480000.0,1.0,CHICO,6.0,ENTRE 10 Y 20 ANOS,4.684966,-74.05334,USADO,0,1,1,1,0,0,1.0,5.0,
665000000.0,127.0,3.0,3.0,520000.0,2.0,NIZA ALHAMBRA,5.0,ENTRE 10 Y 20 ANOS,4.6924644,-74.0606,USADO,0,0,0,0,0,0,,4.0,
